power,Ws,relay,temperature,time
55.4,54.9,True,25.6,2022-12-21 12:00:43.798251
55.2,55.2,True,25.6,2022-12-21 12:00:44.929210
55.2,56.2,True,25.6,2022-12-21 12:00:46.022429
55.2,55.4,True,25.6,2022-12-21 12:00:47.104596
55.4,54.8,True,25.6,2022-12-21 12:00:48.177634
55.4,54.8,True,25.6,2022-12-21 12:00:49.249957
55.5,56.9,True,25.6,2022-12-21 12:00:50.350655
55.4,54.9,True,25.6,2022-12-21 12:00:51.425621
55.4,54.7,True,25.6,2022-12-21 12:00:52.499809
55.3,56.6,True,25.6,2022-12-21 12:00:53.576598
55.4,54.6,True,25.7,2022-12-21 12:00:54.649208
55.5,54.8,True,25.7,2022-12-21 12:00:55.721582
55.7,56.6,True,25.7,2022-12-21 12:00:56.798312
55.4,54.9,True,25.7,2022-12-21 12:00:57.869268
55.7,55.3,True,25.7,2022-12-21 12:00:58.972336
55.5,55.6,True,25.7,2022-12-21 12:01:00.063278
55.5,54.7,True,25.7,2022-12-21 12:01:01.138106
55.4,56.7,True,25.7,2022-12-21 12:01:02.206793
55.4,54.7,True,25.7,2022-12-21 12:01:03.284018
55.4,54.7,True,25.6,2022-12-21 12:01:04.361971
55.3,56,True,25.6,2022-12-21 12:01:05.440579
55.2,54.8,True,25.6,2022-12-21 12:01:06.512475
55.3,56.9,True,25.6,2022-12-21 12:01:07.583947
55.3,54.9,True,25.6,2022-12-21 12:01:08.661968
55.3,54.5,True,25.6,2022-12-21 12:01:09.731970
55.1,56.4,True,25.6,2022-12-21 12:01:10.814109
55.2,55.2,True,25.6,2022-12-21 12:01:11.961179
55.5,54.1,True,25.6,2022-12-21 12:01:13.083422
55.3,56.9,True,25.7,2022-12-21 12:01:14.205310
55.3,54.6,True,25.7,2022-12-21 12:01:15.282416
55.5,56.3,True,25.7,2022-12-21 12:01:16.364315
55.3,55,True,25.7,2022-12-21 12:01:17.431654
55.2,54.8,True,25.7,2022-12-21 12:01:18.505627
55,54.4,True,25.7,2022-12-21 12:01:19.603724
55.2,55.2,True,25.7,2022-12-21 12:01:20.687338
55.4,56.4,True,25.7,2022-12-21 12:01:21.766843
55.5,55.3,True,25.7,2022-12-21 12:01:22.868115
55.7,56.2,True,25.7,2022-12-21 12:01:23.947159
55.4,55.4,True,25.7,2022-12-21 12:01:25.323552
55.5,55.2,True,25.7,2022-12-21 12:01:26.387177
55.2,55.6,True,25.7,2022-12-21 12:01:27.766103
55.3,55.3,True,25.7,2022-12-21 12:01:28.903274
55.2,54.7,True,25.7,2022-12-21 12:01:30.010084
55.3,55.5,True,25.7,2022-12-21 12:01:31.391573
55.1,54.5,True,25.7,2022-12-21 12:01:32.465400
55.2,56.8,True,25.7,2022-12-21 12:01:33.539980
55.4,54.1,True,25.6,2022-12-21 12:01:34.918501
55.3,56.5,True,25.6,2022-12-21 12:01:36.024206
55.2,55.1,True,25.6,2022-12-21 12:01:37.106582
55.4,55.7,True,25.6,2022-12-21 12:01:38.182459
55.3,54.9,True,25.6,2022-12-21 12:01:39.254505
55.4,54.5,True,25.6,2022-12-21 12:01:40.328380
55.1,56.8,True,25.6,2022-12-21 12:01:41.401926
55.1,54.9,True,25.6,2022-12-21 12:01:42.469429
55.5,56,True,25.6,2022-12-21 12:01:43.562029
55.4,54.2,True,25.7,2022-12-21 12:01:44.711020
55.3,55,True,25.7,2022-12-21 12:01:45.781672
55.3,56.4,True,25.7,2022-12-21 12:01:46.862971
55.3,55.6,True,25.7,2022-12-21 12:01:48.236921
55.5,54.7,True,25.7,2022-12-21 12:01:49.309519
55.4,56.3,True,25.7,2022-12-21 12:01:50.386754
55.2,54.4,True,25.7,2022-12-21 12:01:51.754956
55.7,55,True,25.7,2022-12-21 12:01:52.826613
55.3,56.2,True,25.6,2022-12-21 12:01:53.906201
55.4,55,True,25.6,2022-12-21 12:01:54.974473
55.3,56.7,True,25.6,2022-12-21 12:01:56.047570
55.3,54.7,True,25.6,2022-12-21 12:01:57.121918
55.2,54.8,True,25.6,2022-12-21 12:01:58.202837
55.1,55.1,True,25.6,2022-12-21 12:01:59.306560
55.2,56.7,True,25.6,2022-12-21 12:02:00.481086
55.3,55.6,True,25.6,2022-12-21 12:02:01.568270
55.3,54.7,True,25.6,2022-12-21 12:02:02.649250
55.3,54.3,True,25.7,2022-12-21 12:02:03.725124
55.3,56.4,True,25.7,2022-12-21 12:02:04.801737
55.3,54.9,True,25.7,2022-12-21 12:02:05.872670
55,56.6,True,25.7,2022-12-21 12:02:06.947270
48.6,54.3,True,25.7,2022-12-21 12:02:08.175202
63.9,36.3,True,25.7,2022-12-21 12:02:09.254927
27,31,True,25.7,2022-12-21 12:02:10.330254
60.4,58.3,True,25.7,2022-12-21 12:02:11.405115
63.9,63.5,True,25.7,2022-12-21 12:02:12.484421
63.9,64.6,True,25.7,2022-12-21 12:02:13.586576
64.1,63.6,True,25.8,2022-12-21 12:02:14.811843
64,63.3,True,25.8,2022-12-21 12:02:15.961855
64,65.6,True,25.8,2022-12-21 12:02:17.029665
64,63.9,True,25.8,2022-12-21 12:02:18.103563
64.1,64,True,25.8,2022-12-21 12:02:19.209625
64.1,63.8,True,25.8,2022-12-21 12:02:20.589094
63.9,62.4,True,25.8,2022-12-21 12:02:21.657265
63.7,65.6,True,25.8,2022-12-21 12:02:22.735332
64.1,62.7,True,25.7,2022-12-21 12:02:23.882766
63.8,64.5,True,25.7,2022-12-21 12:02:25.012271
63.9,64.7,True,25.7,2022-12-21 12:02:26.104625
64.1,63.6,True,25.7,2022-12-21 12:02:27.186239
64.2,63.9,True,25.7,2022-12-21 12:02:28.263369
63.8,64,True,25.7,2022-12-21 12:02:29.373820
63.9,64.3,True,25.7,2022-12-21 12:02:30.487322
64,63.8,True,25.7,2022-12-21 12:02:31.563621
64.1,63.5,True,25.7,2022-12-21 12:02:32.644267
64,64.5,True,25.8,2022-12-21 12:02:33.708319
64,62.4,True,25.8,2022-12-21 12:02:34.779127
63.9,64.1,True,25.8,2022-12-21 12:02:36.151344
63.7,65.5,True,25.8,2022-12-21 12:02:37.234828
64,63.4,True,25.8,2022-12-21 12:02:38.930139
64,63.8,True,25.8,2022-12-21 12:02:40.011702
63.9,63.8,True,25.8,2022-12-21 12:02:41.110467
63.9,64.3,True,25.8,2022-12-21 12:02:42.183184
63.8,63.9,True,25.8,2022-12-21 12:02:43.254301
64,64.8,True,25.8,2022-12-21 12:02:44.350610
63.9,62.3,True,25.8,2022-12-21 12:02:45.475385
63.8,64.3,True,25.8,2022-12-21 12:02:46.545580
63.8,63.9,True,25.8,2022-12-21 12:02:47.612168
