power,Ws,relay,temperature,time
0,0,True,24.2,2022-12-23 08:50:52.092106
0,0,True,24.2,2022-12-23 08:50:52.680636
0,0,True,24.2,2022-12-23 08:50:53.242824
0,0,True,24.2,2022-12-23 08:50:53.811118
0,0,True,24.2,2022-12-23 08:50:54.371206
0,0,True,24.2,2022-12-23 08:50:54.959011
0,0,True,24.2,2022-12-23 08:50:55.542704
0,0,True,24.2,2022-12-23 08:50:56.116473
0,0,True,24.2,2022-12-23 08:50:56.705063
0,0,True,24.2,2022-12-23 08:50:57.295705
0,0,True,24.2,2022-12-23 08:50:57.858918
0,0,True,24.2,2022-12-23 08:50:58.431227
0,0,True,24.2,2022-12-23 08:50:58.989818
0,0,True,24.3,2022-12-23 08:50:59.552746
0,0,True,24.3,2022-12-23 08:51:00.149813
0,0,True,24.3,2022-12-23 08:51:00.719173
0,0,True,24.3,2022-12-23 08:51:01.291738
0,0,True,24.3,2022-12-23 08:51:01.882157
0,0,True,24.3,2022-12-23 08:51:02.459820
0,0,True,24.3,2022-12-23 08:51:03.020472
0,0,True,24.3,2022-12-23 08:51:03.583272
0,0,True,24.3,2022-12-23 08:51:04.149811
0,0,True,24.3,2022-12-23 08:51:04.718012
0,0,True,24.3,2022-12-23 08:51:05.279870
0,0,True,24.3,2022-12-23 08:51:05.837131
0,0,True,24.3,2022-12-23 08:51:06.401398
0,0,True,24.3,2022-12-23 08:51:06.998264
0,0,True,24.3,2022-12-23 08:51:07.585946
0,0,True,24.3,2022-12-23 08:51:08.168247
0,0,True,24.3,2022-12-23 08:51:08.731371
0,0,True,24.3,2022-12-23 08:51:09.380969
0,0,True,24.3,2022-12-23 08:51:10.005439
0,0,True,24.3,2022-12-23 08:51:10.592180
0,0,True,24.3,2022-12-23 08:51:11.172342
0,0,True,24.3,2022-12-23 08:51:11.735609
0,0,True,24.3,2022-12-23 08:51:12.319187
0,0,True,24.3,2022-12-23 08:51:12.889139
0,0,True,24.3,2022-12-23 08:51:13.453110
0,0,True,24.3,2022-12-23 08:51:14.012253
0,0,True,24.3,2022-12-23 08:51:14.576225
0,0,True,24.3,2022-12-23 08:51:15.132131
0,0,True,24.3,2022-12-23 08:51:15.709530
0,0,True,24.3,2022-12-23 08:51:16.305364
0,0,True,24.3,2022-12-23 08:51:16.899857
0,0,True,24.3,2022-12-23 08:51:17.492834
0,0,True,24.3,2022-12-23 08:51:18.085684
0,0,True,24.3,2022-12-23 08:51:18.639675
0,0,True,24.3,2022-12-23 08:51:19.224158
0,0,True,24.3,2022-12-23 08:51:19.795048
0,0,True,24.3,2022-12-23 08:51:20.352399
0,0,True,24.3,2022-12-23 08:51:20.913376
0,0,True,24.3,2022-12-23 08:51:21.470225
0,0,True,24.3,2022-12-23 08:51:22.027065
0,0,True,24.3,2022-12-23 08:51:22.591991
0,0,True,24.3,2022-12-23 08:51:23.165381
0,0,True,24.3,2022-12-23 08:51:23.729452
0,0,True,24.3,2022-12-23 08:51:24.300165
0,0,True,24.3,2022-12-23 08:51:24.895887
0,0,True,24.3,2022-12-23 08:51:25.497460
0,0,True,24.3,2022-12-23 08:51:26.078177
0,0,True,24.3,2022-12-23 08:51:26.640580
0,0,True,24.3,2022-12-23 08:51:27.225361
0,0,True,24.3,2022-12-23 08:51:27.809885
0,0,True,24.3,2022-12-23 08:51:28.377142
0,0,True,24.3,2022-12-23 08:51:28.942555
0,0,True,24.5,2022-12-23 08:51:29.527387
0,0,True,24.5,2022-12-23 08:51:30.092299
0,0,True,24.5,2022-12-23 08:51:30.670739
0,0,True,24.5,2022-12-23 08:51:31.241506
0,0,True,24.5,2022-12-23 08:51:31.802372
0,3.5,True,24.5,2022-12-23 08:51:32.360156
0,3.4,True,24.5,2022-12-23 08:51:32.929170
0,3.4,True,24.5,2022-12-23 08:51:33.495725
5.7,7,True,24.5,2022-12-23 08:51:34.054593
1290.1,768.9,True,24.5,2022-12-23 08:51:34.646074
1288.4,1291.2,True,24.5,2022-12-23 08:51:35.255631
1288.4,1288.4,True,24.5,2022-12-23 08:51:35.840931
1285.9,1283.4,True,24.5,2022-12-23 08:51:36.444625
59.7,448.3,True,24.5,2022-12-23 08:51:37.053523
59.9,62.2,True,24.5,2022-12-23 08:51:37.618435
59.9,59.1,True,24.5,2022-12-23 08:51:38.178845
59.8,60.6,True,24.5,2022-12-23 08:51:38.794785
59.5,57,True,24.5,2022-12-23 08:51:39.378532
59.2,59.9,True,24.5,2022-12-23 08:51:39.938880
58.9,61,True,24.5,2022-12-23 08:51:40.515389
1290.9,1166.7,True,24.5,2022-12-23 08:51:41.111042
1287.5,1288.4,True,24.5,2022-12-23 08:51:41.699697
1289.2,1287.9,True,24.5,2022-12-23 08:51:42.272321
1287.5,1286,True,24.5,2022-12-23 08:51:42.861295
1285,1285.5,True,24.5,2022-12-23 08:51:43.430607
1285.9,1286.9,True,24.5,2022-12-23 08:51:44.014998
1285,1285.3,True,24.5,2022-12-23 08:51:44.601290
1282.5,1284.1,True,24.5,2022-12-23 08:51:45.167746
1283.3,1283.1,True,24.5,2022-12-23 08:51:45.762627
1285,1285.9,True,24.5,2022-12-23 08:51:46.366418
1285.9,1283.1,True,24.5,2022-12-23 08:51:46.984191
1285.9,1285,True,24.5,2022-12-23 08:51:47.582336
1285,1282.3,True,24.5,2022-12-23 08:51:48.185574
1283.3,1285.3,True,24.5,2022-12-23 08:51:48.779335
1281.6,1281.7,True,24.5,2022-12-23 08:51:49.360137
1282.5,1285.1,True,24.5,2022-12-23 08:51:49.964117
1282.5,1281.9,True,24.5,2022-12-23 08:51:50.580679
1283.3,1283.4,True,24.5,2022-12-23 08:51:51.183874
1286.7,1285.6,True,24.5,2022-12-23 08:51:51.782616
1285,1272.9,True,24.5,2022-12-23 08:51:52.380886
58.5,100.6,True,24.5,2022-12-23 08:51:52.944871
58.4,57.6,True,24.5,2022-12-23 08:51:53.517422
58.2,59.8,True,24.5,2022-12-23 08:51:54.076130
951,546.8,True,24.5,2022-12-23 08:51:54.639353
1290.1,1288.6,True,24.5,2022-12-23 08:51:55.198138
1288.4,1290.2,True,24.5,2022-12-23 08:51:55.771747
1289.2,1288.5,True,24.5,2022-12-23 08:51:56.359492
1286.7,1287.9,True,24.5,2022-12-23 08:51:56.945814
1285.9,1287.1,True,24.5,2022-12-23 08:51:57.518911
1286.7,1288.6,True,24.5,2022-12-23 08:51:58.079934
1285.9,1288.6,True,24.5,2022-12-23 08:51:58.645203
1288.4,1285.6,True,24.6,2022-12-23 08:51:59.215869
1285,1286.4,True,24.6,2022-12-23 08:51:59.777854
1285.9,1285.3,True,24.6,2022-12-23 08:52:00.359360
142.6,886.2,True,24.6,2022-12-23 08:52:01.020434
531.8,264.1,True,24.6,2022-12-23 08:52:01.819937
1288.4,1287.3,True,24.6,2022-12-23 08:52:02.412656
1285,1285.8,True,24.6,2022-12-23 08:52:02.991858
1287.5,1287.5,True,24.6,2022-12-23 08:52:03.553473
1285,1286.2,True,24.6,2022-12-23 08:52:04.114063
1285,1286.3,True,24.6,2022-12-23 08:52:04.674095
1286.7,1286.3,True,24.6,2022-12-23 08:52:05.241037
1284.2,1287.5,True,24.6,2022-12-23 08:52:05.798775
1285.9,1284.7,True,24.6,2022-12-23 08:52:06.380562
1286.7,1285.2,True,24.6,2022-12-23 08:52:06.972634
1284.2,1285.2,True,24.6,2022-12-23 08:52:07.559287
1284.2,1286.1,True,24.6,2022-12-23 08:52:08.124246
58,552,True,24.6,2022-12-23 08:52:10.695071
57.8,57.9,True,24.6,2022-12-23 08:52:11.270643
214.8,197.8,True,24.6,2022-12-23 08:52:11.838376
49.2,7,True,24.6,2022-12-23 08:52:12.408638
49.2,0,True,24.6,2022-12-23 08:52:12.980597
49.2,0,True,24.6,2022-12-23 08:52:13.541109
49.2,0,True,24.6,2022-12-23 08:52:14.111004
49.2,0,True,24.6,2022-12-23 08:52:14.682959
0,0,True,24.6,2022-12-23 08:52:15.245305
0,0,True,24.6,2022-12-23 08:52:15.835227
0,0,True,24.6,2022-12-23 08:52:16.404477
0,0,True,24.6,2022-12-23 08:52:16.980253
0,0,True,24.6,2022-12-23 08:52:17.560184
1231.7,1018.4,True,24.6,2022-12-23 08:52:18.120941
1231,1235.6,True,24.6,2022-12-23 08:52:18.704532
1229.4,1228.7,True,24.7,2022-12-23 08:52:19.265969
1227.9,1232.1,True,24.7,2022-12-23 08:52:19.830261
132.2,358.7,True,24.7,2022-12-23 08:52:20.392801
132.2,0,True,24.7,2022-12-23 08:52:20.957435
132.2,0,True,24.7,2022-12-23 08:52:21.561970
132.2,0,True,24.7,2022-12-23 08:52:22.140755
132.2,0,True,24.7,2022-12-23 08:52:22.705368
0,0,True,24.7,2022-12-23 08:52:23.288934
0,0,True,24.7,2022-12-23 08:52:23.850610
0,0,True,24.7,2022-12-23 08:52:24.406486
0,0,True,24.7,2022-12-23 08:52:24.965561
0,0,True,24.7,2022-12-23 08:52:25.546490
1222.5,511.4,True,24.7,2022-12-23 08:52:26.105102
1192,1209,True,24.7,2022-12-23 08:52:26.696847
1229.4,1227.3,True,24.7,2022-12-23 08:52:27.278296
69.1,803.3,True,24.7,2022-12-23 08:52:27.836813
69.1,0,True,24.7,2022-12-23 08:52:28.415760
69.1,0,True,24.7,2022-12-23 08:52:28.976505
69.1,0,True,24.6,2022-12-23 08:52:29.546981
69.1,0,True,24.6,2022-12-23 08:52:30.116172
0,0,True,24.6,2022-12-23 08:52:30.679121
0,0,True,24.6,2022-12-23 08:52:31.284269
0,3.1,True,24.6,2022-12-23 08:52:31.893245
0,3.4,True,24.6,2022-12-23 08:52:32.453571
0,3.4,True,24.6,2022-12-23 08:52:33.019759
648.2,559.2,True,24.6,2022-12-23 08:52:33.579716
1285,1285.3,True,24.6,2022-12-23 08:52:34.145944
1285,1286.3,True,24.6,2022-12-23 08:52:34.708061
1282.5,1282.9,True,24.6,2022-12-23 08:52:35.272944
1280.8,1287.4,True,24.6,2022-12-23 08:52:35.832413
1283.3,1281.9,True,24.6,2022-12-23 08:52:36.404810
58.6,469.1,True,24.6,2022-12-23 08:52:36.985727
56.9,55.6,True,24.6,2022-12-23 08:52:37.581114
63.8,325.1,True,24.6,2022-12-23 08:52:38.178304
57,59.3,True,24.6,2022-12-23 08:52:38.744963
56.8,54.8,True,24.7,2022-12-23 08:52:39.311850
57,56.1,True,24.7,2022-12-23 08:52:39.877919
57,59.4,True,24.7,2022-12-23 08:52:40.467902
1280.8,585.8,True,24.7,2022-12-23 08:52:41.025755
1285,1283.1,True,24.7,2022-12-23 08:52:41.596241
1283.3,1285,True,24.7,2022-12-23 08:52:42.181143
1282.5,1280.4,True,24.7,2022-12-23 08:52:42.743092
1280.8,1259.6,True,24.7,2022-12-23 08:52:43.302758
1283.3,1279.2,True,24.7,2022-12-23 08:52:43.861393
1284.2,1283.9,True,24.7,2022-12-23 08:52:44.421331
1282.5,1283.1,True,24.7,2022-12-23 08:52:44.988950
1280,1264.2,True,24.7,2022-12-23 08:52:45.565373
56,44.9,True,24.7,2022-12-23 08:52:46.133754
56,0,True,24.7,2022-12-23 08:52:46.704047
56,0,True,24.7,2022-12-23 08:52:47.282757
56,0,True,24.7,2022-12-23 08:52:47.870348
56,0,True,24.7,2022-12-23 08:52:48.426680
0,0,True,24.7,2022-12-23 08:52:49.003538
0,0,True,24.8,2022-12-23 08:52:49.561955
0,0,True,24.8,2022-12-23 08:52:50.151513
0,0,True,24.8,2022-12-23 08:52:50.743096
0,3.5,True,24.8,2022-12-23 08:52:51.301457
0,0,True,24.8,2022-12-23 08:52:51.870076
429.1,666.5,True,24.8,2022-12-23 08:52:52.430087
374.9,1051.1,True,24.8,2022-12-23 08:52:52.999837
116,3.5,True,24.8,2022-12-23 08:52:53.558687
116,0,True,24.8,2022-12-23 08:52:54.129288
116,0,True,24.8,2022-12-23 08:52:54.691372
116,0,True,24.8,2022-12-23 08:52:55.279857
116,0,True,24.8,2022-12-23 08:52:55.840368
0,0,True,24.8,2022-12-23 08:52:56.397453
0,0,True,24.8,2022-12-23 08:52:56.982384
0,0,True,24.8,2022-12-23 08:52:57.564630
0,0,True,24.8,2022-12-23 08:52:58.157456
0,9,True,24.8,2022-12-23 08:52:58.896651
310.5,1078.3,True,24.8,2022-12-23 08:52:59.669401
68.4,3.4,True,24.8,2022-12-23 08:53:00.240650
68.4,0,True,24.8,2022-12-23 08:53:00.937554
68.4,0,True,24.8,2022-12-23 08:53:01.669928
68.4,0,True,24.8,2022-12-23 08:53:02.238201
0,0,True,24.8,2022-12-23 08:53:02.797953
0,0,True,24.8,2022-12-23 08:53:03.353889
0,0,True,24.8,2022-12-23 08:53:03.916534
0,0,True,24.8,2022-12-23 08:53:04.476314
0,0,True,24.8,2022-12-23 08:53:05.039961
0,0,True,24.8,2022-12-23 08:53:05.597450
0,0,True,24.8,2022-12-23 08:53:06.156036
0,0,True,24.8,2022-12-23 08:53:06.742117
0,0,True,24.8,2022-12-23 08:53:07.339458
0,0,True,24.8,2022-12-23 08:53:07.913306
0,0,True,24.8,2022-12-23 08:53:08.476818
43.4,184.5,True,24.8,2022-12-23 08:53:09.069475
