power,Ws,relay,temperature,time
1197.1,1199.3,True,24.3,2022-12-26 13:45:52.880169
1200.1,1197.6,True,24.3,2022-12-26 13:45:53.482168
1198.6,1200.9,True,24.3,2022-12-26 13:45:54.042689
1197.1,1198.3,True,24.3,2022-12-26 13:45:54.639811
1197.9,1198.9,True,24.3,2022-12-26 13:45:55.237525
1196.4,1196.3,True,24.3,2022-12-26 13:45:55.812994
1197.9,1197.4,True,24.3,2022-12-26 13:45:56.381647
1197.9,1198,True,24.3,2022-12-26 13:45:56.945788
1196.4,1197.2,True,24.3,2022-12-26 13:45:57.535927
1198.6,1197.2,True,24.3,2022-12-26 13:45:58.102623
1198.6,1198.1,True,24.3,2022-12-26 13:45:58.672116
1197.9,1197,True,24.3,2022-12-26 13:45:59.242378
1197.1,1201.9,True,24.3,2022-12-26 13:45:59.801794
1198.6,1196.5,True,24.3,2022-12-26 13:46:00.393676
1197.9,1196.2,True,24.3,2022-12-26 13:46:00.995147
1197.9,1199.4,True,24.3,2022-12-26 13:46:01.595222
1199.3,1199.3,True,24.2,2022-12-26 13:46:02.165753
1197.9,1199.5,True,24.2,2022-12-26 13:46:02.727059
1197.1,1197.8,True,24.2,2022-12-26 13:46:03.321240
1197.1,1199.6,True,24.2,2022-12-26 13:46:04.070196
1198.6,1198,True,24.2,2022-12-26 13:46:04.654715
1200.1,1200,True,24.2,2022-12-26 13:46:05.240195
1197.9,1199.1,True,24.2,2022-12-26 13:46:05.839783
1197.9,1197.6,True,24.2,2022-12-26 13:46:06.412253
1197.1,1198.1,True,24.2,2022-12-26 13:46:06.972015
1195,1195.4,True,24.2,2022-12-26 13:46:07.533932
1196.4,1196.6,True,24.2,2022-12-26 13:46:08.102992
1198.6,1197.4,True,24.2,2022-12-26 13:46:08.670125
1196.4,1199.5,True,24.2,2022-12-26 13:46:09.233930
1197.9,1197.2,True,24.2,2022-12-26 13:46:09.824471
1197.9,1197.8,True,24.2,2022-12-26 13:46:10.402042
1196.4,1193.8,True,24.2,2022-12-26 13:46:10.963015
1198.6,1199.3,True,24.2,2022-12-26 13:46:11.553784
1197.9,1199.5,True,24.2,2022-12-26 13:46:12.119054
1196.4,1193.9,True,24.3,2022-12-26 13:46:12.683259
1197.9,1198.1,True,24.3,2022-12-26 13:46:13.246384
1197.9,1200.8,True,24.3,2022-12-26 13:46:13.813214
1196.4,1195.3,True,24.3,2022-12-26 13:46:14.384153
1198.6,1198.5,True,24.3,2022-12-26 13:46:14.950759
1198.6,1199.1,True,24.3,2022-12-26 13:46:15.525223
1195,1196.2,True,24.3,2022-12-26 13:46:16.081610
1196.4,1196.1,True,24.3,2022-12-26 13:46:16.665917
1198.6,1199.5,True,24.3,2022-12-26 13:46:17.229823
1198.6,1199.5,True,24.3,2022-12-26 13:46:17.795008
1198.6,1199.6,True,24.3,2022-12-26 13:46:18.390914
1200.8,1202.2,True,24.3,2022-12-26 13:46:18.963165
1198.6,1195.9,True,24.3,2022-12-26 13:46:19.543684
1198.6,1200.6,True,24.3,2022-12-26 13:46:20.113318
1199.3,1199.5,True,24.3,2022-12-26 13:46:20.680505
1200.1,1198.3,True,24.3,2022-12-26 13:46:21.256870
1197.9,1199.4,True,24.3,2022-12-26 13:46:21.857972
1200.1,1200.4,True,24.3,2022-12-26 13:46:22.448717
1200.1,1198.7,True,24.3,2022-12-26 13:46:23.016162
1199.3,1197.4,True,24.3,2022-12-26 13:46:23.586429
1197.9,1200.6,True,24.3,2022-12-26 13:46:24.153941
1199.3,1197,True,24.3,2022-12-26 13:46:24.726558
1199.3,1201.6,True,24.3,2022-12-26 13:46:25.289279
1197.9,1196.8,True,24.3,2022-12-26 13:46:25.871873
1198.6,1198.9,True,24.3,2022-12-26 13:46:26.468006
1200.1,1197.4,True,24.3,2022-12-26 13:46:27.051457
1198.6,1200.6,True,24.3,2022-12-26 13:46:27.650771
1200.1,1199.4,True,24.3,2022-12-26 13:46:28.232591
1201.5,1202.3,True,24.3,2022-12-26 13:46:28.802019
1200.8,1199.5,True,24.3,2022-12-26 13:46:29.384974
1200.1,1202.2,True,24.3,2022-12-26 13:46:29.952911
1197.1,1200.6,True,24.3,2022-12-26 13:46:30.525967
1200.1,1196.3,True,24.3,2022-12-26 13:46:31.101136
1200.1,1200.3,True,24.3,2022-12-26 13:46:31.661201
1197.9,1200.1,True,24.3,2022-12-26 13:46:32.229783
1198.6,1199.5,True,24.3,2022-12-26 13:46:32.793076
1200.1,1197.2,True,24.3,2022-12-26 13:46:33.363950
1200.1,1199.1,True,24.3,2022-12-26 13:46:33.940163
1197.1,1198.1,True,24.3,2022-12-26 13:46:34.501872
1197.1,1198.7,True,24.3,2022-12-26 13:46:35.068435
1198.6,1196.8,True,24.3,2022-12-26 13:46:35.632561
1196.4,1199.3,True,24.3,2022-12-26 13:46:36.220744
1197.9,1197.3,True,24.3,2022-12-26 13:46:36.824585
1197.9,1197.1,True,24.3,2022-12-26 13:46:37.417882
1197.1,1197.8,True,24.3,2022-12-26 13:46:38.008491
1199.3,1195.9,True,24.3,2022-12-26 13:46:38.601918
1197.1,1201.2,True,24.3,2022-12-26 13:46:39.203418
1197.1,1197.4,True,24.3,2022-12-26 13:46:39.803637
1198.6,1198,True,24.3,2022-12-26 13:46:40.392532
1196.4,1198,True,24.3,2022-12-26 13:46:40.956101
1198.6,1198.2,True,24.3,2022-12-26 13:46:41.542181
1197.9,1196.3,True,24.3,2022-12-26 13:46:42.135592
1196.4,1195.8,True,24.3,2022-12-26 13:46:42.702519
1197.9,1198.1,True,24.3,2022-12-26 13:46:43.278517
1197.9,1194.9,True,24.3,2022-12-26 13:46:43.843842
1195.7,1200,True,24.3,2022-12-26 13:46:44.427588
1198.6,1197.2,True,24.3,2022-12-26 13:46:45.015554
1197.1,1196.8,True,24.3,2022-12-26 13:46:45.583184
1199.3,1203,True,24.3,2022-12-26 13:46:46.149137
1199.3,1200.4,True,24.3,2022-12-26 13:46:46.718566
1201.5,1198.1,True,24.3,2022-12-26 13:46:47.281057
1201.5,1201.6,True,24.3,2022-12-26 13:46:47.846117
1200.8,1203.3,True,24.3,2022-12-26 13:46:48.418209
1199.3,1198.3,True,24.3,2022-12-26 13:46:49.009069
1200.8,1202,True,24.3,2022-12-26 13:46:49.601371
1201.5,1199.6,True,24.3,2022-12-26 13:46:50.195230
1200.8,1202.4,True,24.3,2022-12-26 13:46:50.786599
1200.1,1202.4,True,24.3,2022-12-26 13:46:51.346712
1200.1,1199.1,True,24.3,2022-12-26 13:46:51.922766
1200.8,1199.5,True,24.3,2022-12-26 13:46:52.485171
1200.8,1200.1,True,24.3,2022-12-26 13:46:53.053742
1200.8,1200.6,True,24.3,2022-12-26 13:46:53.622581
1200.1,1198.9,True,24.3,2022-12-26 13:46:54.188352
1199.3,1200.4,True,24.3,2022-12-26 13:46:54.763099
1200.8,1202.2,True,24.3,2022-12-26 13:46:55.331674
1200.8,1199.7,True,24.3,2022-12-26 13:46:55.906073
1197.9,1201.4,True,24.3,2022-12-26 13:46:56.474186
1197.1,1198,True,24.3,2022-12-26 13:46:57.041873
1200.1,1197.2,True,24.3,2022-12-26 13:46:57.629897
1198.6,1200.5,True,24.3,2022-12-26 13:46:58.242420
1197.9,1199.6,True,24.3,2022-12-26 13:46:58.836503
1199.3,1199.3,True,24.3,2022-12-26 13:46:59.420719
1198.6,1197.6,True,24.3,2022-12-26 13:46:59.982240
1197.9,1198.7,True,24.3,2022-12-26 13:47:00.552977
1199.3,1199.3,True,24.3,2022-12-26 13:47:01.119822
1199.3,1200.8,True,24.3,2022-12-26 13:47:01.688573
1199.3,1199.3,True,24.3,2022-12-26 13:47:02.253979
1197.9,1199.7,True,24.3,2022-12-26 13:47:02.829648
1200.1,1199.1,True,24.3,2022-12-26 13:47:03.405652
1200.1,1201.4,True,24.3,2022-12-26 13:47:03.972620
1199.3,1199.1,True,24.3,2022-12-26 13:47:04.585916
1198.6,1200.3,True,24.3,2022-12-26 13:47:05.150184
1200.8,1199.3,True,24.3,2022-12-26 13:47:05.714827
1200.8,1201.9,True,24.3,2022-12-26 13:47:06.306701
1200.8,1199.5,True,24.3,2022-12-26 13:47:06.880505
1197.9,1203.4,True,24.3,2022-12-26 13:47:07.454958
1199.3,1199.6,True,24.3,2022-12-26 13:47:08.052644
1199.3,1198.9,True,24.3,2022-12-26 13:47:08.653084
1197.1,1197.8,True,24.3,2022-12-26 13:47:09.241776
1199.3,1198.2,True,24.3,2022-12-26 13:47:09.824236
1200.8,1200.8,True,24.3,2022-12-26 13:47:10.390839
1198.6,1199.3,True,24.3,2022-12-26 13:47:10.961380
1198.6,1199.3,True,24.3,2022-12-26 13:47:11.528535
1200.1,1200.1,True,24.3,2022-12-26 13:47:12.095556
1199.3,1199.5,True,24.3,2022-12-26 13:47:12.661014
1197.9,1200.4,True,24.3,2022-12-26 13:47:13.234742
1198.6,1196.1,True,24.3,2022-12-26 13:47:13.818528
1198.6,1198.1,True,24.3,2022-12-26 13:47:14.396085
1195.7,1199.7,True,24.3,2022-12-26 13:47:14.959823
1197.1,1197.8,True,24.3,2022-12-26 13:47:15.551662
1197.1,1196.5,True,24.3,2022-12-26 13:47:16.146461
1197.1,1199.1,True,24.3,2022-12-26 13:47:16.733907
1198.6,1196.6,True,24.3,2022-12-26 13:47:17.304636
1195,1197.6,True,24.3,2022-12-26 13:47:17.880891
1197.1,1194.3,True,24.3,2022-12-26 13:47:18.452066
1197.9,1199.1,True,24.3,2022-12-26 13:47:19.027022
1196.4,1196.6,True,24.3,2022-12-26 13:47:19.592795
1197.9,1197.4,True,24.3,2022-12-26 13:47:20.162790
1197.1,1200.2,True,24.3,2022-12-26 13:47:20.738334
1197.1,1196.4,True,24.3,2022-12-26 13:47:21.314363
1198.6,1196.6,True,24.3,2022-12-26 13:47:21.877954
1197.9,1199.1,True,24.5,2022-12-26 13:47:22.435579
1198.6,1198.1,True,24.5,2022-12-26 13:47:23.001771
1199.3,1202.2,True,24.5,2022-12-26 13:47:23.566487
1200.8,1198.1,True,24.5,2022-12-26 13:47:24.131225
1198.6,1199.5,True,24.5,2022-12-26 13:47:24.696102
1199.3,1198.7,True,24.5,2022-12-26 13:47:25.258798
1200.1,1201.1,True,24.5,2022-12-26 13:47:25.842734
